canonical_smiles,standard_value,log_papp
Cc1cc(CN2C(=O)C(C3=CS(=O)(=O)c4cc(NS(C)(=O)=O)ccc4N3)=C(O)[C@@H]2C(C)(C)C)ccc1F,1.62,0.20951501454263097
Cc1cc(CN2C(=O)C(C3=NS(=O)(=O)c4cc(NS(C)(=O)=O)ccc4N3)=C(O)[C@@H]3[C@H]4CC[C@H](C4)[C@@H]32)ccc1F,4.0,0.6020599913279624
Cc1cc(CN2CC(C(=O)O)C2)ccc1NC(=O)c1cc(N(CC2CC2)C2CCCCC2)ncn1,2.4,0.38021124171160603
Cc1cc(CN2CCC2)cc(F)c1-c1cc2c(-c3cnn(C)c3)n[nH]c2cn1,3.1,0.4913616938342727
Cc1cc(CNC(=O)c2sc(-n3cnn(Cc4ccc(F)cc4)c3=O)nc2C)[nH]n1,20.5,1.3117538610557542
Cc1cc(COC(=O)N2C[C@@H]3[C@@H](CNC(=O)c4ccc5[nH]c(=O)oc5c4)[C@@H]3C2)no1,2.0,0.3010299956639812
Cc1cc(COc2ccc(C(=O)NC3CCC3C(=O)NO)cc2)c2ccccc2n1,0.4,-0.3979400086720376
Cc1cc(COc2ccc(C(=O)N[C@@H]3CC(=O)C[C@@H]3C(=O)NO)cc2)c2ccccc2n1,0.2,-0.6989700043360187
Cc1cc(COc2ccc(C(=O)N[C@@H]3CC4(C[C@@H]3C(=O)NO)OCCO4)cc2)c2ccccc2n1,1.8,0.25527250510330607
Cc1cc(COc2ccc(C(=O)N[C@@H]3CCCC[C@@H]3C(=O)NO)cc2)c2ccccc2n1,3.4,0.5314789170422551
Cc1cc(COc2ccc(C(=O)N[C@@H]3CCCO[C@@H]3C(=O)NO)cc2)c2ccccc2n1,0.06,-1.2218487496163564
Cc1cc(COc2ccc(C(=O)N[C@@H]3CCC[C@@H]3C(=O)NO)cc2)c2ccccc2n1,7.5,0.8750612633917001
Cc1cc(COc2ccc(C(=O)N[C@@H]3CCNC[C@@H]3C(=O)NO)cc2)c2ccccc2n1,0.2,-0.6989700043360187
Cc1cc(COc2ccc(C(=O)N[C@@H]3CCOC[C@@H]3C(=O)NO)cc2)c2ccccc2n1,2.3,0.36172783601759284
Cc1cc(COc2ccc(C(=O)N[C@@H]3CN(C(=O)C(C)(C)C)C[C@@H]3C(=O)NO)cc2)c2ccccc2n1,0.3,-0.5228787452803376
Cc1cc(COc2ccc(C(=O)N[C@@H]3CN(C(=O)C(C)C)C[C@@H]3C(=O)NO)cc2)c2ccccc2n1,0.1,-1.0
Cc1cc(COc2ccc(C(=O)N[C@@H]3CN(C(=O)OC(C)C)C[C@@H]3C(=O)NO)cc2)c2ccccc2n1,1.7,0.2304489213782739
Cc1cc(COc2ccc(C(=O)N[C@@H]3CN(C(C)(C)C)CC[C@@H]3C(=O)NO)cc2)c2ccccc2n1,0.6,-0.2218487496163564
Cc1cc(COc2ccc(C(=O)N[C@@H]3CN(C(C)C)C[C@@H]3C(=O)NO)cc2)c2ccccc2n1,1.3,0.11394335230683679
Cc1cc(COc2ccc(C(=O)N[C@@H]3CN(C)C[C@@H]3C(=O)NO)cc2)c2ccccc2n1,0.2,-0.6989700043360187
Cc1cc(COc2ccc(C(=O)N[C@@H]3CN(C4CCC4)C[C@@H]3C(=O)NO)cc2)c2ccccc2n1,0.1,-1.0
Cc1cc(COc2ccc(C(=O)N[C@@H]3CN(CC(C)C)C[C@@H]3C(=O)NO)cc2)c2ccccc2n1,0.3,-0.5228787452803376
Cc1cc(COc2ccc(C(=O)N[C@@H]3CN(CCN(C)C)CC[C@@H]3C(=O)NO)cc2)c2ccccc2n1,0.1,-1.0
Cc1cc(COc2ccc(C(=O)N[C@@H]3CN(Cc4ccco4)C[C@@H]3C(=O)NO)cc2)c2ccccc2n1,1.1,0.04139268515822508
Cc1cc(COc2ccc(C(=O)N[C@@H]3CN(S(C)(=O)=O)C[C@@H]3C(=O)NO)cc2)c2ccccc2n1,0.3,-0.5228787452803376
Cc1cc(COc2ccc(C(=O)N[C@@H]3CNCC[C@@H]3C(=O)NO)cc2)c2ccccc2n1,0.2,-0.6989700043360187
Cc1cc(COc2ccc(C(=O)N[C@@H]3COCC[C@@H]3C(=O)NO)cc2)c2ccccc2n1,0.4,-0.3979400086720376
Cc1cc(COc2ccc(C(=O)N[C@@H]3COC[C@@H]3C(=O)NO)cc2)c2ccccc2n1,1.0,0.0
Cc1cc(COc2ccc(C(=O)N[C@@H]3C[C@@H](N(C)C)C[C@@H]3C(=O)NO)cc2)c2ccccc2n1,0.1,-1.0
Cc1cc(COc2ccc(C(=O)N[C@@H]3C[C@@H](O)C[C@@H]3C(=O)NO)cc2)c2ccccc2n1,0.1,-1.0
Cc1cc(COc2ccc(C(=O)N[C@@H]3C[C@@]4(CCCO4)C[C@@H]3C(=O)NO)cc2)c2ccccc2n1,5.7,0.7558748556724915
Cc1cc(COc2ccc(C(=O)N[C@@H]3C[C@H](O)C[C@@H]3C(=O)NO)cc2)c2ccccc2n1,0.1,-1.0
Cc1cc(COc2ccc(C(=O)N[C@@H]3C[C@]4(CCCO4)C[C@@H]3C(=O)NO)cc2)c2ccccc2n1,1.5,0.17609125905568124
Cc1cc(COc2ccc(NC(=O)[C@@H]3[C@@H](C(=O)NO)CCCN3C)cc2)c2ccccc2n1,2.1,0.3222192947339193
Cc1cc(COc2ccc(NC(=O)[C@H]3CCN(C(=O)C(C)C)C[C@@H]3C(=O)NO)cc2)c2ccccc2n1,0.3,-0.5228787452803376
Cc1cc(COc2ccc(NC(=O)[C@H]3CCN(C(=O)C4CC4)C[C@@H]3C(=O)NO)cc2)c2ccccc2n1,0.2,-0.6989700043360187
Cc1cc(COc2ccc(NC(=O)[C@H]3CCN(C(=O)NC(C)(C)C)C[C@@H]3C(=O)NO)cc2)c2ccccc2n1,0.7,-0.1549019599857432
Cc1cc(COc2ccc(NC(=O)[C@H]3CCN(C(=O)OC4CC4)C[C@@H]3C(=O)NO)cc2)c2ccccc2n1,0.2,-0.6989700043360187
Cc1cc(COc2ccc(NC(=O)[C@H]3CCN(C(=O)OCc4nccs4)C[C@@H]3C(=O)NO)cc2)c2ccccc2n1,0.1,-1.0
Cc1cc(COc2ccc(NC(=O)[C@H]3CCN(C(=O)c4ccco4)C[C@@H]3C(=O)NO)cc2)c2ccccc2n1,0.1,-1.0
Cc1cc(COc2ccc(NC(=O)[C@H]3CCN(S(C)(=O)=O)C[C@@H]3C(=O)NO)cc2)c2ccccc2n1,0.2,-0.6989700043360187
Cc1cc(COc2ccc(NC(=O)[C@H]3CN(C(=O)c4ccco4)CC[C@@H]3C(=O)NO)cc2)c2ccccc2n1,0.2,-0.6989700043360187
Cc1cc(COc2ccc(NC(=O)[C@H]3CN(C)CC[C@@H]3C(=O)NO)cc2)c2ccccc2n1,0.1,-1.0
Cc1cc(COc2ccc(NC(=O)[C@H]3NCCC[C@@H]3C(=O)NO)cc2)c2ccccc2n1,2.2,0.3424226808222063
Cc1cc(C[C@@H](NC(=O)N2CCC3(CC2)OC(=O)Nc2ncccc23)C(=O)N[C@@H](CC2CCNCC2)C(=O)N2CCN(c3ccncc3)CC2)cc2cn[nH]c12,0.8,-0.09691001300805639
Cc1cc(C[C@H](NS(=O)(=O)c2ccccc2)c2nc3ccccc3[nH]2)ccc1[C@@H]1CC(=O)NS1(=O)=O,0.4,-0.3979400086720376
Cc1cc(C[C@H](Nc2nc3ccccc3s2)c2nc3ccccc3[nH]2)ccc1C1CC(=O)NS1(=O)=O,0.5,-0.3010299956639812
Cc1cc(Cc2cc(-c3ccc(Br)cc3)on2)cc(C)c1OC(C)(C)C(=O)O,0.35,-0.4559319556497244
Cc1cc(Cc2ccc(-c3ccccc3)cc2)n(O)c(=O)c1,1.35,0.13033376849500614
Cc1cc(Cc2ccc(C(=O)N[C@@H]3CCC[C@@H]3C(=O)NO)cc2)c2ccccc2n1,1.2,0.07918124604762482
Cc1cc(Cc2ccc(C(=O)N[C@@H]3CCOC[C@@H]3C(=O)NO)cc2)c2ccccc2n1,0.6,-0.2218487496163564
Cc1cc(Cc2ccc(C(=O)N[C@@H]3CN(C)C[C@@H]3C(=O)NO)cc2)c2ccccc2n1,0.3,-0.5228787452803376
Cc1cc(Cc2ccc(C(=O)N[C@@H]3CN(CC(C)(C)C)C[C@@H]3C(=O)NO)cc2)c2ccccc2n1,9.3,0.9684829485539351
Cc1cc(Cc2ccc(C(=O)N[C@@H]3CN(CC(C)C)C[C@@H]3C(=O)NO)cc2)c2ccccc2n1,1.5,0.17609125905568124
Cc1cc(Cc2ccc(Cl)c(Oc3cc(C#N)cc(C#N)c3)c2F)n[nH]c1=O,19.0,1.2787536009528289
Cc1cc(Cc2cccc(-c3ccccc3)c2)n(O)c(=O)c1,1.09,0.037426497940623665
Cc1cc(Cc2cccc(C(=O)N[C@@H]3COC[C@@H]3C(=O)NO)c2)c2ccccc2n1,0.1,-1.0
Cc1cc(Cc2cccc(OCc3ccccc3)c2)n(O)c(=O)c1,1.37,0.1367205671564068
Cc1cc(Cc2cccc3ccccc23)n(O)c(=O)c1,6.46,0.8102325179950841
Cc1cc(Cc2cn(C)c3ccccc23)ccc1O,0.1,-1.0
Cc1cc(Cc2nc3n(n2)Cc2c(C)ncn2-c2ccc(Br)cc2-3)on1,3.3,0.5185139398778874
Cc1cc(Cc2nc3n(n2)Cc2c(C)ncn2-c2ccc(Cl)cc2-3)on1,3.1,0.4913616938342727
Cc1cc(Cl)cc(OCCn2cc(F)cn2)c1-c1nc(N)nc2c1CN(C(=O)NCC(C)(F)F)C2,6.7,0.8260748027008264
Cc1cc(Cl)cc2c(-c3ccccc3)c(C(=O)O)c(N3CCCCC3)nc12,1.78,0.250420002308894
Cc1cc(Cl)ccc1-c1ccc2[nH]c3c(c(=O)c2c1)CSCC3,1.0,0.0
Cc1cc(Cn2c(=O)c(C3=CS(=O)(=O)c4ccccc4N3)c(O)c3cc(F)ccc32)ccc1F,2.9,0.4623979978989561
Cc1cc(Cn2c(=O)c3cc(S(=O)(=O)NC4(C)CC4)ccc3n(CC3COC3)c2=O)on1,1.9,0.2787536009528289
Cc1cc(Cn2nnc3c(-c4ccco4)nc(N)nc32)ccc1N,11.0,1.0413926851582251
Cc1cc(F)c(C(=O)NCCCC(C)(C)C)cc1-c1ccc2c(=O)n(C)ncc2c1,8.1,0.9084850188786497
Cc1cc(F)c(C(=O)N[C@H]2CCOC[C@@H]2O)cc1Cc1ccc(-n2cccn2)cc1,20.0,1.3010299956639813
Cc1cc(F)c(C(=O)Nc2cccc(-c3nncn3C(C)C)n2)cc1-n1cnc(C2CC2)c1,19.7,1.294466226161593
Cc1cc(F)c(NC(=O)NCCC(C)(C)C)cc1-c1ccc2c(=O)n(C)ncc2c1,8.7,0.9395192526186185
Cc1cc(F)c(NC(=O)NCCC(C)(C)C)cc1Nc1ccc2ncn(C)c(=O)c2c1,3.6,0.5563025007672873
Cc1cc(F)c(NC(=O)NCCC(C)(C)C)cc1Nc1ccc2ncn(C)c(=O)c2c1F,13.0,1.1139433523068367
Cc1cc(F)c(NC(=O)c2cccc(C(C)(C)C#N)c2)cc1-c1ccc2c(=O)n(C)ncc2c1,7.8,0.8920946026904804
Cc1cc(F)c(NC(=O)c2cccc(C(C)(C)C#N)c2)cc1-c1cnc2c(=O)n(C)ncc2c1,14.0,1.146128035678238
Cc1cc(F)cc(C)c1Oc1ccc(C(C)(C)O)cc1-c1cn(C)c(=O)c2[nH]c(C(=O)NC(C)(C)C(F)(F)F)cc12,0.57,-0.24412514432750865
Cc1cc(F)cc(C)c1Oc1ccc(C(C)(C)O)cc1-c1cn(C)c(=O)c2[nH]c(C(=O)NC3(C)CC3(F)F)cc12,0.76,-0.11918640771920865
Cc1cc(F)cc(C)c1Oc1ccc(C(C)(C)O)cc1-c1cn(C)c(=O)c2[nH]c(C(=O)NC34CC(C3)C4)cc12,0.97,-0.01322826573375516
Cc1cc(F)cc(C)c1Oc1ccc(C(C)(C)O)cc1-c1cn(C)c(=O)c2[nH]c(C(=O)NC3CC3)cc12,1.13,0.05307844348341968
Cc1cc(F)ccc1-c1c(Oc2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2oc1=O,19.0,1.2787536009528289
Cc1cc(F)ccc1-c1c(Oc2ccc(/C=C/C(=O)O)cc2)c2ccccc2oc1=O,47.0,1.6720978579357175
Cc1cc(F)ccc1-c1cc(NS(C)(=O)=O)c2ncc(-c3ccc4c(cnn4C)c3)n2c1,16.0,1.2041199826559248
Cc1cc(F)ccc1-c1cc2c(cn1)ncn2-c1ccc(OC(F)F)cc1,14.0,1.146128035678238
Cc1cc(F)ccc1NC(=O)C[C@H](CC(=O)O)c1noc([C@H]2C[C@@H](CC(C)C)C2)c1C1CC1,38.0,1.5797835966168101
Cc1cc(F)ccc1NC(=O)Nc1ccc(CC(=O)N2C[C@@H](F)C[C@H]2COc2ccc(C(=O)O)cc2)cc1Cl,1.2,0.07918124604762482
Cc1cc(F)cnc1C(=O)Nc1csc([C@]23CO[C@@H](C)C[C@H]2CSC(N)=N3)n1,14.9,1.173186268412274
Cc1cc(F)cnc1N1CCN(C(=O)CCCc2cccc3ncccc23)[C@@H](C)C1,8.0,0.9030899869919435
Cc1cc(N(c2cc(F)c(NC(=O)c3ccnn(-c4ccc(F)cn4)c3=O)cc2F)[C@H]2C[C@H](c3ccn(C)n3)C2)c(F)cn1,15.0,1.1760912590556813
Cc1cc(N(c2nccn3nccc23)[C@H]2C[C@H](c3ccn(C)n3)C2)c(F)cc1NC(=O)c1ccnn(-c2ccc(F)cn2)c1=O,4.0,0.6020599913279624
Cc1cc(N)c(C(=O)N[C@H]2CCOC[C@@H]2O)cc1Cc1ccc(-n2cccn2)cc1,19.0,1.2787536009528289
Cc1cc(N)nc(CCc2cc(CCN(C)C)cc(F)c2F)c1.Cl.Cl,18.475,1.2665844470668635
Cc1cc(N)nc(CCc2cc(CC[C@H]3CCCN3C)cc(F)c2F)c1,1.7,0.2304489213782739
Cc1cc(N)nc(CCc2cc(CC[C@H]3CCN3C)cc(F)c2F)c1,15.38,1.1869563354654122
Cc1cc(N)nc(CCc2cc(CC[C@H]3CCN3C)cc(F)c2F)c1.Cl.Cl,15.38,1.1869563354654122
Cc1cc(N)nc(CCc2cc(F)cc(CCCN(C)C)c2)c1,31.700000000000003,1.5010592622177514
Cc1cc(N)nc(CCc2cc(F)cc(CCCN(C)C)c2)c1.Cl.Cl,31.700000000000003,1.5010592622177514
Cc1cc(N2C(=O)C3(CCC3)N(c3ccc(OC4CCNCC4)nc3)C2=S)cnc1C#N,3.38,0.5289167002776547
Cc1cc(NC(=O)C(=O)N2C[C@@H](C)CC[C@@H]2c2ccc(C(F)F)cc2)cnc1N,14.0,1.146128035678238
Cc1cc(NC(=O)C(=O)N2C[C@@H](C)CC[C@@H]2c2ccc(O)cc2)cnc1N,6.0,0.7781512503836436
Cc1cc(NC(=O)C(=O)N2C[C@@H](C)CC[C@@H]2c2ccc3[nH]ccc3c2)cnc1N,10.0,1.0
Cc1cc(NC(=O)C(=O)N2C[C@@H](C)CC[C@@H]2c2ccc3[nH]cnc3c2)cnc1N,1.1,0.04139268515822508
Cc1cc(NC(=O)C(=O)N2C[C@@H](C)CC[C@@H]2c2ccc3[nH]ncc3c2)cnc1N,5.0,0.6989700043360189
Cc1cc(NC(=O)C(=O)N2C[C@@H](C)CC[C@@H]2c2ccc3c(c2)CC(=O)N3)cnc1N,1.4,0.146128035678238
Cc1cc(NC(=O)C(=O)N2C[C@@H](C)CC[C@@H]2c2ccc3c(c2)CCC(=O)N3)cnc1N,1.8,0.25527250510330607
Cc1cc(NC(=O)C(=O)N2C[C@@H](C)CC[C@@H]2c2ccc3cnccc3c2)cnc1N,18.0,1.255272505103306
Cc1cc(NC(=O)C(=O)N2C[C@@H](C)CC[C@@H]2c2ccc3scnc3c2)cnc1N,16.0,1.2041199826559248
Cc1cc(NC(=O)C(=O)N2C[C@@H](C)CC[C@@H]2c2ccccc2)cnc1N,11.0,1.0413926851582251
Cc1cc(NC(=O)CC(C)C)c2c(c1C(OC(C)(C)C)C(=O)O)[C@]1(CC2)CC[C@@H](C)CC1,29.0,1.462397997898956
Cc1cc(NC(=O)COc2ccc(Cl)cc2Cl)n(C2CCS(=O)(=O)C2)n1,18.85,1.2753113545418118
Cc1cc(NC(=O)Nc2cc(F)ccc2F)c2ccccc2n1,541.0,2.7331972651065692
Cc1cc(NC(=O)Nc2ccc(C(C)(C)C)cc2)c2ccccc2n1,142.0,2.1522883443830563
Cc1cc(NC(=O)Nc2ccc(C(F)(F)F)cc2)c2ccccc2n1,2.0,0.3010299956639812
Cc1cc(NC(=O)Nc2ccc(C)c(Cl)c2)c2ccccc2n1,262.0,2.4183012913197452
Cc1cc(NC(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)c2ccccc2n1,63.0,1.7993405494535817
Cc1cc(NC(=O)Nc2ccc(Cl)c(Cl)c2)c2ccccc2n1,197.0,2.294466226161593
Cc1cc(NC(=O)Nc2ccc(Cl)cc2)c2ccccc2n1,537.0,2.7299742856995555
Cc1cc(NC(=O)Nc2ccc(Cl)cc2Cl)c2ccccc2n1,6.0,0.7781512503836436
Cc1cc(NC(=O)Nc2ccc(F)c(F)c2)c2ccccc2n1,478.0,2.6794278966121188
Cc1cc(NC(=O)Nc2ccc(F)cc2)c2ccccc2n1,801.0,2.9036325160842376
Cc1cc(NC(=O)Nc2ccc(F)cc2C(=O)O)c2ccccc2n1,5.0,0.6989700043360189
Cc1cc(NC(=O)Nc2ccc(F)cc2F)c2ccccc2n1,640.0,2.806179973983887
Cc1cc(NC(=O)Nc2ccc(N(C)C)cc2)c2ccccc2n1,2.0,0.3010299956639812
Cc1cc(NC(=O)Nc2ccc(N)cc2)c2ccccc2n1,530.0,2.724275869600789
Cc1cc(NC(=O)Nc2ccc(O)cc2)c2ccccc2n1,3.0,0.47712125471966244
Cc1cc(NC(=O)Nc2ccc(OC(F)(F)F)cc2)c2ccccc2n1,531.0,2.725094521081469
Cc1cc(NC(=O)Nc2ccc(SC(F)(F)F)cc2)c2ccccc2n1,206.0,2.3138672203691533
Cc1cc(NC(=O)Nc2ccc([N+](=O)[O-])c(C(F)(F)F)c2)c2ccccc2n1,45.0,1.6532125137753437
Cc1cc(NC(=O)Nc2ccc3[nH]cnc3c2)c2ccccc2n1,2.0,0.3010299956639812
Cc1cc(NC(=O)Nc2ccc3c(c2)OCO3)c2ccccc2n1,266.0,2.424881636631067
Cc1cc(NC(=O)Nc2cccc(C(C)(C)C)c2)c2ccccc2n1,555.0,2.7442929831226763
Cc1cc(NC(=O)Nc2cccc(C(N)=O)c2)c2ccccc2n1,2.0,0.3010299956639812
Cc1cc(NC(=O)Nc2cccc(Cl)c2)c2ccccc2n1,566.0,2.7528164311882715
Cc1cc(NC(=O)Nc2cccc(OC(F)(F)F)c2)c2ccccc2n1,464.0,2.6665179805548807
Cc1cc(NC(=O)Nc2cccc([N+](=O)[O-])c2)c2ccccc2n1,42.0,1.6232492903979006
Cc1cc(NC(=O)Nc2cccc3nsnc23)c2ccccc2n1,155.0,2.1903316981702914
Cc1cc(NC(=O)Nc2ccccc2Br)c(Cl)cc1CC(=O)N1C[C@@H](F)C[C@H]1COc1ccc(C(=O)O)cc1,4.7,0.6720978579357175
Cc1cc(NC(=O)Nc2ccccc2C(C)(C)C)c2ccccc2n1,27.0,1.4313637641589874
Cc1cc(NC(=O)Nc2ccccc2C(F)(F)F)c2ccccc2n1,945.0,2.975431808509263
Cc1cc(NC(=O)Nc2ccccc2C)c(Cl)cc1CC(=O)N1C[C@@H](F)C[C@H]1COc1ccc(C(=O)O)cc1,1.8,0.25527250510330607
Cc1cc(NC(=O)Nc2ccccc2Cl)c(Cl)cc1CC(=O)N1C[C@@H](F)C[C@H]1COc1ccc(C(=O)O)cc1,3.5,0.5440680443502757
Cc1cc(NC(=O)Nc2ccccc2F)c2ccccc2n1,817.0,2.9122220565324155
Cc1cc(NC(=O)Nc2ccccc2N)c2ccccc2n1,300.0,2.4771212547196626
Cc1cc(NC(=O)Nc2ccccc2OC(F)(F)F)c2ccccc2n1,1107.0,3.044147620878723
Cc1cc(NC(=O)Nc2ccccc2[N+](=O)[O-])c2ccccc2n1,204.0,2.3096301674258988
Cc1cc(NC(=O)Nc2cccnc2)c2ccccc2n1,63.0,1.7993405494535817
Cc1cc(NC(=O)Nc2cnc3ccccc3c2)c2ccccc2n1,46.0,1.662757831681574
Cc1cc(NC(=O)Nc2ncccc2C)c2ccccc2n1,369.0,2.56702636615906
Cc1cc(NC(=O)[C@H](O)c2cc(F)cc(F)c2)ccc1-c1cnc(N)c(C(=O)NC(C)C)c1,15.0,1.1760912590556813
Cc1cc(NC(=O)[C@H](O)c2cc(F)cc(F)c2)ccc1-c1cnc(N)c(C(=O)NC2CC2)c1,14.0,1.146128035678238
Cc1cc(NC(=O)[C@H](O)c2cccc(Cl)c2)ccc1-c1cnc(N)c(C(=O)NC(C)C)c1,22.0,1.3424226808222062
Cc1cc(NC(=O)c2cccc(S(=O)(=O)N[C@H]3CCOC3)c2)ccc1F,11.75,1.070037866607755
Cc1cc(NC(=O)c2sc(N)c(C(N)=O)c2C)ccc1F,22.75,1.3569814009931311
Cc1cc(NCCN(C)C)nc2ccc(NC(=O)c3ccc(Cl)c(Cl)c3)cc12,3.13,0.49554433754644844
Cc1cc(NCCN2CCCC2)nc2ccc(NC(=O)c3ccc(Cl)c(Cl)c3)cc12,20.8,1.3180633349627615
Cc1cc(NCCN2CCCCC2)nc2ccc(NC(=O)c3ccc(Cl)c(Cl)c3)cc12,47.28,1.674677467873199
Cc1cc(NCCN2CCN(C)CC2)nc2ccc(NC(=O)c3ccc(Cl)c(Cl)c3)cc12,7.71,0.887054378050957
Cc1cc(NCCN2CCOCC2)nc2ccc(NC(=O)c3ccc(Cl)c(Cl)c3)cc12,49.79,1.6971421262754596
Cc1cc(NCc2ccc3c(-c4ccc(F)cc4)cc(C(N)=O)nc3c2)no1,30.0,1.4771212547196624
Cc1cc(Nc2ccc(N3CCCCC3)cc2)c2cc(Br)ccc2n1,3.16,0.49968708261840383
Cc1cc(Nc2ccc(N3CCCCC3)cc2)c2cc(Cl)ccc2n1,11.5,1.0606978403536116
Cc1cc(Nc2ccc(S(F)(F)(F)(F)F)cc2)n2nc(C(F)(F)F)nc2n1,51.5,1.711807229041191
Cc1cc(Nc2nc(NCc3ccc(Cl)c(C(=O)Nc4cc(F)ccc4F)c3)nc3c2cnn3C(C)C)n[nH]1,5.161,0.7127338590699518
Cc1cc(Nc2nc(NCc3ccc(F)cc3F)nc3c2cnn3C2CCN(C(=O)C3CCN(c4ccc5c(c4)C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)CC2)n[nH]1,0.725,-0.13966199342900631
Cc1cc(Nc2nc3c(s2)CCCc2n[nH]cc2-3)n[nH]1,15.0,1.1760912590556813
Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3NS(C)(=O)=O)n2)ccc1N1CCOCC1,20.9,1.320146286111054
Cc1cc(Nc2nccc3nc(-c4c(Cl)cc(C#N)cc4Cl)[nH]c23)ncn1,14.35,1.1568519010700111
Cc1cc(Nc2ncnc3cnc(N4CCOCC4)cc23)ccc1Oc1ccc(C(=O)NCC(C)(C)C)cc1,15.4,1.187520720836463
Cc1cc(O)c2c(=O)c3c(O)cc(O)c4c5c(O)cc(O)c6c(=O)c7c(O)cc(C)c8c1c2c(c34)c(c78)c65,0.25,-0.6020599913279624
Cc1cc(O)cc(C)c1C=C1C(=O)N(Cc2ccccc2)C(=O)N(Cc2ccccc2)C1=O,1.9,0.2787536009528289
Cc1cc(O)ccc1-c1ccc(-n2cc(NC(N)=O)c(C(N)=O)n2)cc1,3.0,0.47712125471966244
Cc1cc(O)ccc1-c1ccc(-n2cc(NC(N)=O)c(C(N)=O)n2)cc1C,3.0,0.47712125471966244
Cc1cc(O)ccc1-c1ccc(-n2cc(NC(N)=O)c(C(N)=O)n2)cc1C(F)(F)F,3.0,0.47712125471966244
Cc1cc(O)ccc1NC(=O)c1cc(NC2CCCCC2)ncn1,21.8,1.3384564936046048
Cc1cc(OC(F)(F)F)ccc1-c1c(Oc2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2oc1=O,15.0,1.1760912590556813
Cc1cc(OC(F)(F)F)ccc1-c1c(Oc2ccc(/C=C/C(=O)O)cc2)c2ccccc2oc1=O,39.0,1.591064607026499
Cc1cc(OC(F)F)cnc1C(=O)Nc1csc([C@]23CO[C@@H](C)C[C@H]2CSC(N)=N3)n1,12.8,1.1072099696478683
Cc1cc(OCC(=O)Nc2ccc(N3CCC(c4ccccc4)CC3)cc2)c2cc(Br)ccc2n1,0.35,-0.4559319556497244
Cc1cc(OCC(=O)Nc2ccc(N3CCC(c4ccccc4)CC3)cc2)c2cc(Cl)ccc2n1,0.49,-0.3098039199714863
Cc1cc(OCCCc2c(C(=O)NS(=O)(=O)c3ccc(C(=O)NCc4ccccc4)o3)[nH]c3c(-c4c(C)nn(C)c4C)c(Cl)ccc23)cc(C)c1Cl,3.0,0.47712125471966244
Cc1cc(OCCCc2c(C(=O)NS(=O)(=O)c3ccnc(N(C)CCc4ccccc4)c3)[nH]c3c(-c4c(C)nn(C)c4C)c(Cl)ccc23)cc(C)c1Cl,3.0,0.47712125471966244
Cc1cc(OCCCc2c(C(=O)NS(=O)(=O)c3ccnc(NC4Cc5ccccc5C4)c3)[nH]c3c(-c4c(C)nn(C)c4C)c(Cl)ccc23)cc(C)c1Cl,3.0,0.47712125471966244
Cc1cc(OCCCc2c(C(=O)NS(=O)(=O)c3ccnc(NCCC(C)C)c3)[nH]c3c(-c4c(C)nn(C)c4C)c(Cl)ccc23)cc(C)c1Cl,3.0,0.47712125471966244
Cc1cc(OCCCc2c(C(=O)NS(=O)(=O)c3ccnc(NCCc4ccccc4)c3)[nH]c3c(-c4c(C)nn(C)c4C)c(Cl)ccc23)cc(C)c1Cl,3.0,0.47712125471966244
Cc1cc(OCCN2CCOCC2)nn1-c1ccc2ccccc2c1,3.63,0.5599066250361125
Cc1cc(OCc2c(-c3c(Cl)c[n+]([O-])cc3Cl)noc2C(C)C)ccc1-c1ccc2c(C(=O)O)cn(C)c2c1,587.0,2.7686381012476144
Cc1cc(OCc2c(-c3c(Cl)cncc3Cl)noc2C(C)C)ccc1-c1ccc2c(C(=O)O)cn(C)c2c1,0.19,-0.721246399047171
Cc1cc(OCc2ccccc2)ccc1NS(=O)(=O)c1ccc(Cl)cc1C(=O)O,4.61,0.6637009253896482
Cc1cc(O[C@H]2CC[C@H](C(C)(C)C)CC2)c(CN2CCC(C(=O)O)CC2)c2ccccc12,9.1,0.9590413923210935
Cc1cc(Oc2ccc(OC(F)(F)F)cc2)ccc1-c1ccc2[nH]c3c(c(=O)c2c1)CSCC3,1.0,0.0
Cc1cc(Oc2ccc3nc(COc4cccc(C(=O)O)c4)n(C)c3c2)cc(C)n1,3.0,0.47712125471966244
Cc1cc(Oc2ccc3nc(COc4cccc(C(=O)O)c4)n(C)c3c2)ccn1,2.0,0.3010299956639812
Cc1cc(Oc2ccccc2C(C)C)c(CN(C)C)cn1,38.5,1.5854607295085006
Cc1cc(Oc2ccccc2Oc2ccccc2)c(CN(C)C)cn1,38.5,1.5854607295085006
Cc1cc(Oc2cncnc2)cc(C(=O)Nc2ccc(F)cn2)n1,6.95,0.8419848045901139
Cc1cc(Oc2nccc3occc23)ccc1-c1c(C)ncc2nccn12,31.0,1.4913616938342726
Cc1cc(Oc2ncccc2-c2ccnc(N[C@H]3CCCNC3)n2)c(F)c(F)c1NS(=O)(=O)Cc1ccccc1,2.8,0.4471580313422192
